x,ytrain,yans
14651,22441.9,22202.4
25880,86958.6,88566.9
27844,97239.5,96732.3
24743,45464.3,46043.8
7741,16502.8,15336.4
11245,90081.6,92259.7
14578,34692.9,32105.4
4949,8502.38,7850.46
21705,105836,100363
24514,126711,127653
19785,94840.6,96862.4
9227,3281.9,5916.04
8624,71239.6,73276.6
17204,48412.1,44980.7
28356,61397.8,59583.3
23917,61002,63763.6
6227,65081.7,66531.6
555,-16081.5,-18399.9
10102,95291.8,96886.6
14286,23749.7,19856.4
19468,118123,117425
11698,26026.5,26135.1
8979,67065.3,70497.1
21411,46352.3,49424.2
12489,19218.4,17083.6
10758,64482.3,58116
13490,32578.2,34921.1
30775,60609.4,63006.4
28410,103834,100831
17132,19944.9,23560.1
27089,118138,119941
27296,69609,71864.1
11950,103671,100277
23112,122570,120992
20122,80340,79958.6
12529,37268.6,39186.7
7672,72558,66607.5
25836,53496.1,55289.8
18277,42335.9,42354.2
5553,29321.2,28604.6
13976,53195.9,47403
10670,8267.5,9333.36
9085,88419.9,87398.2
32652,56629.8,54582.6
1751,23222.9,26346.8
30397,75163.4,74808.6
19751,68894.3,70396.3
29001,47845.1,47502.3
435,56163.3,60569.7
16693,66005.2,69488.6
15072,58821.1,62266.8
17916,41997.9,41039.9
6716,-1783.97,579.153
25328,86463.9,89230.9
1511,63194.8,70012
32125,128444,130516
11838,53878.9,60461.5
27296,70655.6,71864.1
18939,21426.4,26040.2
11544,94976.6,100669
1056,37094.1,42304.2
12826,12037.4,13791
12902,51882.8,49856.8
26758,100050,99591.6
24588,104093,103335
12021,53241.7,53586.8
22586,49134.6,43789.9
14108,100777,105418
29777,54297.2,51830.3
12628,105948,104026
21979,118251,119331
26947,76137.6,79907.2
12549,51243.6,54699.1
1280,-13528,-14920.4
13245,40912.3,37822.3
25128,64995.6,62190.5
14062,109538,105323
10426,79414.5,78822.1
4719,83973.4,86588.1
10677,10106.4,10184.9
29091,62980.8,71132.7
4047,73030.5,72851.5
13785,82906.1,85275.8
23231,45281.2,41494.6
7406,-1608.97,4019.3
8684,93772.3,97287.8
21954,96568.7,106797
16769,23940.2,23470.1
14709,52603.7,59124.2
27956,44566.1,42584.5
22421,98590.6,104389
15945,85582.6,89588.2
13465,53113,53403.2
16016,37132.6,36153.8
21860,37728.7,39505.8
16497,54815,53166.8
18335,88753.5,86842.7
5190,30937.1,29896.3
5677,17941.4,14739.8
28049,101097,99438.5
21005,82053.7,83975.6
7886,55918.2,57868.7
23388,101471,105424
18675,67242.2,71630.7
13143,26689.7,26347.2
17377,100911,97713.9
10130,97657.7,100458
28487,136144,135284
26555,48858.3,55900.5
22482,54453,57546
25253,129875,129340
15000,23393,19788.9
27754,140532,133222
289,-8587.74,-1860.19
32488,130968,129503
25215,127929,123514
12008,65568.9,64050.6
31310,119625,120249
940,-16362.8,-21253.9
27799,119380,126230
2997,45913.9,49126.7
9707,77734.4,77889.9
8454,21268.9,21243.3
304,8593.45,9846.04
8237,55432.6,51499.1
10485,97498.5,101429
12499,18130.9,21020.5
30792,54226.5,53956
29613,118569,121871
32612,52613.5,50657.9
18682,77272.1,77291.4
12983,106442,103418
15351,12183.1,19160.3
16129,44287.6,46457.7
17137,22598.6,22832.7
5033,72273.2,69962.4
16600,112783,113853
31864,57766.6,59614.3
23683,56442.2,56147.8
11857,74732,75436.6
8968,65592.4,62047.1
1710,-3768.43,-3389.8
21968,112276,114669
31708,133335,138643
2641,44931.1,44661.1
27732,124560,126558
12437,21916,18393.9
11684,40927.5,35243.2
32499,121030,122868
32701,85882.9,84739
29869,117276,117195
28583,78511.4,82688
29256,119473,119429
19692,36456.4,32231.8
7640,85707.3,86381
12087,6924,14496.9
15012,23567.4,23284.1
13810,65546.5,66195.5
5820,86055.9,88429.5
14835,106979,104356
1663,-20203.3,-17168.4
10615,24978.8,25590.3
25897,101637,101917
18677,75745.1,73251.7
2774,-5489.7,-6564.54
10134,96569.4,100073
27553,50036.2,48095.3
19533,104735,104240
28878,128576,128496
2286,38127,39252.6
25624,130639,127909
2734,-15477.7,-11677.1
18075,110865,110640
15349,17331.9,19015.5
30712,114527,110797
26984,101489,108887
30624,133482,135801
27792,137785,129090
6504,85982.8,88775.2
28822,131616,132190
4055,72558.8,68226.6
18913,33870.1,32780.8
462,50166,45987.8
24473,109153,110620
20084,52815.3,50374.5
24160,127846,127710
31122,73586,72329.6
26053,81770.9,86451.7
19397,75805.5,74592
11822,45466.3,47577.6
19750,66351.3,69588.2
21337,103718,105059
13917,19681,17043.6
4006,90219.4,84614.8
4931,1597.28,-518.508
22197,36957.6,32743
27505,78270.1,79268.3
29236,133200,129953
10357,27612.5,26270.6
6599,62860.3,58537.1
28290,53623.5,43878.4
1898,60412.3,58169.9
985,-10382.6,-10276.8
21447,30560.2,32653
1084,58767.2,60852.8
592,-26413.3,-23903.4
18725,109685,107225
8996,79626.5,82091
29855,105389,107107
24828,105873,107947
15338,21603.5,19226.7
17342,113040,113431
14428,102253,107722
29795,62663.4,61371.1
30742,88478.5,87092.8
30037,73258.3,74210.4
5506,70035.6,65258.9
6767,23038.4,24445
5053,75209.8,80790.1
9793,97606.4,94447.8
28505,129412,132549
24146,128474,125336
3609,74525.5,74458.6
13924,15281.1,18569.6
19854,117291,119593
29465,83631.1,82559.7
12239,91023.1,91081.1
26206,62332.8,62622.5
24209,114453,114969
15492,105980,104389
16499,51460,54717.5
18175,42548,40909.7
31036,133308,132946
23061,124320,121943
13647,70044.8,71453.9
15618,62859.8,63351.5
25013,56687,54506
26727,124813,120427
15712,19533.1,19963
27896,61880.6,57574.6
21909,71710.4,72708.5
27841,97569.2,99095.8
20130,82475.5,86319.8
9090,86715.1,84678.8
9034,103204,97268
7915,74482.9,78885.3
6286,26810.7,21066.7
3523,14112.6,12118
20666,65593.2,66470
1344,-9943.06,-8567.31
32736,116917,112614
22037,119819,117087
5416,81950.2,83067
5893,51491.3,45486.5
1949,23738.8,19306.8
30971,133781,131529
10844,99187.5,102216
22777,107806,107639
19285,31850.9,29225.3
26200,54235.9,58498.9
14590,24154.9,25773.3
10285,11691.5,11095.6
28325,43461.2,45150.2
17118,26567.9,27397.1
25668,106926,105209
10006,24819.8,31545.6
9729,94472.8,90874.2
24008,37382.2,38620.5
14541,55782.3,58792.3
225,-31449.7,-29002.9
15536,103463,111103
11980,85161.9,84923.1
716,49582.1,53599.4
30470,47622.1,46119.5
15384,30440.2,29297.6
28747,81870.5,82954.2
20328,48453.1,49455.6
27936,39252.4,42271.4
6204,83088.6,80727.5
10700,16646.1,17603.1
7523,50980.3,54576.6
26364,119622,121381
1411,41142.7,40593.9
16040,26468.8,24603
250,-30213.1,-24199.3
11504,79584.5,79785.3
23483,116227,116875
21766,58581.4,53435.1
16141,56136.9,55584.5
2670,24758.8,21570
10845,106587,102225
10506,97417.5,98398
9088,90344.6,85797.7
23256,38456.9,34185.2
25107,47963,48755.3
8266,74968.9,73819.4
5857,78549,72300.4
22678,111010,110532
14199,42513.5,44098.1
12674,99344.4,100339
14155,75076.1,78707.2
25191,111333,110577
8990,81927.4,78254.5
29832,80171.6,88793.7
30858,59445.8,54059.5
10996,14527.2,15686
8917,22529.7,22972.8
28290,44450.6,43878.4
3967,73170.1,74671.4
1707,-5052.42,-5074.66
8234,54115.6,49065.8
28246,68434.1,64701.6
11462,47859.2,46803.4
19402,74444.2,78631.6
8239,57047.5,53119.2
3426,-1557.48,327.813
19095,108947,112548
30906,85857.1,85752
8314,97124.3,95558.4
10350,20336.6,22017.4
4586,4454.48,5124.14
5279,-6570.17,-2818.99
17776,72927.2,69134.6
25822,47198,47420.2
6879,92406,92579.1
32301,63393.4,57807.4
15812,83047,79701.3
5676,18131.1,14104.1
3164,11578.4,11547.5
7357,34943.6,30353.3
32570,68851.4,69165.6
6038,13078.9,16374.8
24312,46138.9,42949
10144,99792.7,98141.5
16561,106729,100946
28180,117851,115037
18200,31172.5,28744
30643,136931,138884
21856,36952.6,37737.1
18061,112718,115026
2647,44310.9,39923.2
5939,12291.2,11803.9
19808,113554,110745
9290,36639,32789.1
17452,44145.3,41437.9
979,-17852.1,-13237
32618,48368,49824.8
21419,44973.7,44485.7
24007,36819.4,38309.3
22284,82940.1,85473.2
24547,130149,125190
29977,123114,120000
15675,25993.8,25755.1
18613,27730,30599.7
18709,98610.5,97608.4
13371,110438,107342
28642,50073.5,46576.7
16339,66783,63953.3
6336,-4861.81,-703.559
32621,55002.1,49596.9
21501,40308.3,39329.4
26034,105219,101409
18129,77494.9,75455
21358,91842.3,90116.3
1436,60189,58360.1
28469,133824,133485
22897,29950.9,33429.8
28504,132095,132817
4798,55947.2,54287.4
4202,-2376.65,-5408.97
23105,123585,123235
1238,5046.67,8724.71
15032,32832.8,33008.8
20065,40370,38708.4
12516,28344.1,30310.8
14481,101337,101005
15579,95839.3,92938.1
9023,99471.4,94719
1727,10412.2,7706.18
1771,38895.4,42450
31313,121613,122204
10382,46213.8,44432
6140,88122.4,86539.4
24816,105107,99293.8
28488,132396,135250
15319,24961,23534.5
5589,3678.33,5534.86
5513,64687.4,60171.7
18259,29294.4,32432.9
20851,90176.7,88415.4
32271,47264.3,49164.5
23283,40505.9,35928.7
4364,83864.6,85749.3
27038,129723,132511
3012,37625,37287.3
3184,25176,26644.4
21759,61179.1,58441.5
23501,107204,106304
9574,10059.7,7540.7
28733,64586.2,72020.8
5059,80346.8,83159.3
27714,118892,116825
27649,65805.8,67236.3
6595,61143.3,61602.8
28522,120670,126042
24541,122222,126758
20416,37294.4,35129
15377,30671.2,25998.3
1052,41111.2,39219.6
565,-23109.4,-21715
19891,107772,106084
138,12737.5,12901.5
13310,84625.4,87707.1
20967,102120,110297
15055,52532,48808.9
13787,85654.5,83865.2
27224,44308.8,40499.3
18222,23899.3,24506.1
16439,23930.6,22412.1
27441,127661,124695
6648,16861.8,20653
26804,61424.2,63654.5
27834,110547,104480
19368,51332.5,51883
31441,108600,105105
8872,9921.6,5402.67
32668,66817.3,62005.9
19974,44040.7,44882
19176,102118,101734
5137,68929,70266.8
20633,91088.3,92611.6
3241,66454,69025.5
5745,67761.7,66629.5
18018,111690,111687
31015,142617,138824
22974,64894.3,62845.1
19252,49426.4,44823.1
846,33267.7,31476.9
8956,52623,52403.2
25524,90287.4,91163.2
6966,53867.3,53966.9
15581,91227.1,91617.1
8144,9325.26,3323.98
32240,50942.8,53204.5
29334,60960.2,61233.1
15296,29937.8,34738.4
11876,89539,88520.3
25027,51194.9,46542.7
1205,35669.3,34680.8
2018,-17748.4,-15163.5
4291,49735.9,51960.1
31641,98671,99057
13465,53084.2,53403.2
16191,94277.8,94131.7
22471,69784,65791.7
6259,44639,41629.3
23700,66049.5,68740.3
20217,118127,119818
2016,-14909.1,-14947.4
1943,22892.6,24040.6
14624,19345.9,17466.5
17064,60347.9,61335.8
31505,55751.6,58498.8
1157,64819.3,65639.4
31502,59631.1,60101.6
7666,67779.5,70952.2
9275,24654.7,22551.7
32046,130891,130894
17632,98394.5,97553.2
29789,56741.2,57813.9
6046,20156.7,21818.6
2145,58444.4,54566.6
6003,-4773.68,95.8413
13152,22626.5,21938.8
31901,48724.7,48417.8
8326,93777.9,96431.9
29153,115279,118616
21184,71905.7,67403.7
19649,26786.4,28899.2
30350,112321,111675
10405,62322.2,62954.7
24346,34405.1,35537
1025,18127.2,17445.3
28970,62156.6,63206.8
14336,46324.1,48131.8
4795,49370.2,56579.2
9793,99828.8,94447.8
11323,36921.1,35174.6
5532,45346.3,45291
28856,132986,135082
15896,116168,111810
3210,50982.7,47573.8
17776,66432.4,69134.6
5692,26402.3,25204.9
14550,53518.4,51660.3
15290,36995.8,38549
13795,77730.5,77975.5
13852,34219,34353.2
17350,113073,111130
8315,95885.3,95708.2
10036,54985.1,54888.4
29361,49791.3,48105.2
3760,17892.8,17890.9
9984,23148.1,17949.1
8729,85576.1,84396.5
2534,71700.7,72746.3
6050,23872.1,24711.4
28082,123659,122176
16806,29486.9,24822.4
1936,25253.3,29649
25584,125835,127283
10790,77220,82341.7
21617,117451,117946
29182,132396,132793
19066,100466,96228.1
23116,121422,119431
6388,8233.77,11312.8
9425,96027.3,96234
13101,51984.5,55855
5610,-3127.89,-1677.91
6450,60179.6,57362.6
19982,36797.7,40168
28621,51389.7,55865
5193,23828.2,27578.7
27038,126309,132511
16754,34025.1,28265.7
4593,11856.8,9111.19
14895,67554.3,64344.8
20280,86829.5,86601.2
5638,-9546.74,-1991.37
25167,93663.9,92930.9
17420,63796.9,65227.3
4345,85294.5,82902.3
16883,73351.1,74681.2
23865,99713.3,104202
24696,38053,36711.9
30833,54128.8,46995.1
10390,56470.7,50835.3
22632,76393.2,76419.1
20189,121288,118982
17839,36399.6,28410.1
20183,115992,117392
13817,60686.2,60553.7
22129,55526.3,52040
6753,14623.3,15156.3
10679,11361.8,10553.2
18613,27486,30599.7
10600,34221.4,35760.2
8252,68466.8,63466.9
15145,108571,108385
19861,114884,118382
2151,61131.9,58660.9
28318,41858.7,43532
28963,70603.1,68019.6
7813,12106.2,7930.89
14907,58184.6,54733.8
29554,134036,136249
31476,78064,77344.7
617,-15985,-16972.8
11211,103452,102773
25429,40391.9,37525.6
2264,52441.4,55777.2
15966,73307.8,73708.5
19531,107392,105420
29942,132046,135725
10698,19397.2,16694.3
19522,107132,110221
31155,57022.8,53287.9
27587,41500.8,41137
15257,62761.4,63447
23158,95218.6,93334.2
4464,32713.4,32476.4
13762,97138.1,99067.3
8510,874.209,4374.78
30946,115835,116935
31065,116800,116444
8380,77179,76809.2
13165,18081.8,17283.8
5946,10762.8,8000.36
13540,11744.7,15437.6
27297,78882.1,72632.8
8042,58597.4,59835.4
14464,103519,107296
23194,65659,64762
12584,85448.5,82083.3
10270,14232.7,16648.3
32715,96484.1,95972.6
32200,74738.3,75556.2
1206,32566.4,33889.1
32106,138573,138247
31302,117635,114694
24696,42779.4,36711.9
8833,13618.5,12007.9
7611,92318,94435.1
19067,93631.9,96919.6
415,71933.7,65834.5
6645,20000.1,22713.8
30175,71310.8,75940.5
6354,2308.25,-655.904
23448,125156,126572
24919,121341,121290
13079,77152.6,73426.6
27988,52158.9,54234.2
26321,128645,131518
7592,97538.8,93453.5
31597,66131.2,65611.4
22197,30266.7,32743
13509,25986.7,24049.1
8652,88881.2,89741.9
71,55422.2,54514.8
658,12424.7,9148.77
14122,96585,99799.5
26859,39065.6,40124.4
7997,86165.4,88599.8
10999,16413.1,14572.2
1899,54088.3,57524.4
4120,26276.6,19062.9
1320,-16905.5,-17452.2
32036,124496,125265
16984,116155,112246
4912,-3809.14,-4918.95
1915,42842.2,46210
23953,42337.2,41885.5
19485,123725,119482
20741,29594.2,29217.6
10199,68892.1,67223.3
11567,99410.2,103769
4208,-4787.68,-3731.07
6844,84512.1,81374.8
30169,70459.4,71465.7
29681,73288.2,70662.2
4879,4330.59,-671.657
21108,28998.4,29834.2
17207,45848.6,47098
5259,-3413.43,-3998.79
25706,69282.3,75394.4
23849,112771,114338
24075,82218.9,81392.6
28026,79158.2,80939.3
20124,81082.8,81564.1
27607,41774.5,44515.5
17774,66080.3,70748.3
2884,71893.8,69358.2
20128,81296.7,84746.6
24546,129330,125485
3145,1782.66,-152.784
20481,86964,79812
11714,13529.4,18051.5
20149,97387.7,100275
24168,130691,127837
13338,104871,102476
20307,66072.9,65021.9
26793,72306.4,71782.4
23504,102700,104264
1105,68710.7,69559.7
1697,-5311.46,-9985.48
18217,25390,24884.4
15955,81711.5,82287.1
16641,110094,105260
2343,584.859,-2195.23
26133,39336.7,39640.2
32097,143484,140296
679,22518.1,26114.2
20736,29079.2,29666.5
19555,92035.1,89123
25633,126640,125025
1954,18432.9,15453.5
930,-20816.3,-19921.8
10252,23948.1,26680
19904,96322.1,97784.2
20279,87223.4,87378.7
12488,21586.4,16759
24870,127351,127545
31754,136706,134937
26072,67917.4,71318.1
32176,93792.3,94293.2
26701,133770,130488
15415,53110.7,49522.1
18086,105400,105503
4231,3770.62,6807.24
17480,24527,27379.7
19975,48658.6,44259.7
30260,130909,133933
20514,104098,104192
8938,38271.1,38003.4
16657,100841,96331.5
14990,17382.9,18366.7
19438,108939,104656
28981,58091.8,56469.8
15447,76681.1,75069.5
5242,149.194,-617.411
24618,82224.1,79924.6
16070,22021.5,20494.8
25631,127574,125756
24061,68478.4,70157.3
27219,43296.1,40738
28781,110325,109776
20990,99720.1,95485.7
12833,13417,14249.3
8672,96414.4,96078.3
1563,37582.3,38268.8
21302,123994,120780
502,13269.8,15539.8
26928,61545.5,65286.3
30721,109050,103916
24898,133491,127987
31447,98488.4,100354
10945,48947.1,48058.8
28406,97205.8,97672.2
2222,82971.5,76046.3
8686,94117.3,97292.6
5794,89108.3,89084.9
23577,45881.3,49516.3
12844,18152.5,16345.5
18683,80184.5,78095.1
21547,76969.5,70452.1
13240,30730.7,34402.5
485,25627.8,29051.1
16464,27772.1,31410.2
31723,136399,140666
20337,45315.2,43702.7
16653,102687,98801.5
27168,62568.9,61502.5
28130,133340,134534
15255,67081.1,65060.3
1466,74381.3,71936.6
4858,9474.77,9312.76
22512,41268.4,39771.8
29656,81737,90126.7
3318,82322.1,74828.8
13201,12653.6,16357.4
142,3934.93,9791.49
21276,117662,122186
31506,61318.5,57985.9
32702,83827.7,85527
10684,9514.72,11712.3
15023,28225.4,28078.5
30270,137935,136713
26312,134412,130427
8250,57681,61907.2
13475,48937.3,45621.1
20311,61133.4,61890.7
26850,40999.5,41434.9
19195,89691.3,88455.9
5488,76280.7,76632.9
11520,85925.8,90121.6
26101,49109.2,51580.7
20183,112956,117392
24798,90543,85080.4
27892,61219.3,60081.7
18848,79204.1,77607.9
6784,38875.5,37402.5
30245,131389,127407
12187,53130,52329.9
14462,107947,107792
28343,51259,52208.3
18258,30698.9,31984.7
16859,53465.4,55412.4
8871,6141.77,5308.79
14016,79125.1,79178.5
8172,7317.31,8435.08
22832,61050,65658.7
24441,82155.1,86876.8
17683,120659,116076
16088,22097.8,24036.6
22015,123783,123384
13976,37853,47403
18516,50578.7,54731.8
18298,56028.9,57374.7
39,58285.4,56921.5
31283,107023,100073
3205,43506.9,43609
19997,37717.9,33169.9
29146,113718,113941
5769,81762.9,81016.4
23675,56015.2,50903.7
917,-15722.6,-16168.9
9387,96779,96671.8
15020,31161.8,26629.5
6030,7274.12,11473.8
17442,49164.7,48269.5
21735,77634.9,77247.2
32389,121440,121354
20373,23229.3,29446.6
3480,-9750.07,-8234.29
12073,16593.3,19241.1
10777,70006,73092.4
786,66704.6,67028.7
8381,74930.2,76145
31785,122012,117630
522,-3555.5,359.214
18345,97700.4,94182.7
20979,106265,103119
16085,23026.4,23141.7
15713,22402.3,20070.5
30935,110762,108899
19735,56048.9,57750
30883,65466.6,68407.1
2186,76948.1,75390.9
16096,24169.2,26987
20648,76629.5,80927.1
2085,11322.2,7961.22
14752,96818.1,91943.4
521,2763.44,1072.65
9260,13301.2,14344.3
21982,116050,120343
6636,28319.2,29253.7
7688,56104.4,54188
19919,84859.4,86718.1
17236,70865.4,69717.7
26792,80031.2,72552.1
27065,131973,130110
19278,34081.2,31468.8
4198,-7450.93,-6258.74
31496,65524.5,63581.4
26386,107595,107872
21011,79370.5,79172.1
10976,25297.9,25770.9
7547,71426.6,72744.2
12121,16794,14095
23202,53037.6,58824.7
7245,98659.7,93769.7
6702,3898.57,-245.007
28564,99328.7,97947.7
31539,50067.6,47964
2572,79675.4,79172.2
2257,60696.7,60410.4
2370,-8372.66,-12406.8
21920,79355.3,81611.1
31654,110782,109322
19359,43152.2,45666.5
11080,25154.8,29818
7298,78676.5,75452.6
23391,107668,107429
23960,43900.7,39197.5
30510,60247.7,59579.2
29591,132308,132475
25867,73876.3,78056.2
22033,117803,118697
1675,-13218,-16432.5
12136,19217.6,18950.2
30499,52779,53911.4
17775,70450.7,69941.4
25790,41939.3,38212.3
14376,77665.3,79906.7
31256,82018,78492.2
20272,83005.6,92699.3
20703,45037.3,40940.6
5086,87756.2,87921.4
20967,112280,110297
9515,36185.6,37046.4
23542,70009.7,74816.3
23495,111936,110167
3566,45557,45664
18456,100944,100389
14186,55872.2,54078.2
8437,29957.8,33006.4
19198,91853.9,86160.8
12626,102419,103522
18364,112394,106023
1085,57801.2,61384.6
31665,112439,117424
18908,35651.3,35061.5
20340,41056.3,41948.2
1360,1558.31,956.605
2814,19172.4,17511.8
21154,49122.7,45790.1
18012,115128,109250
19752,68958.6,71205.4
3338,74128.8,63923.1
8706,90706,94269.6
12525,39675.3,36322.4
30630,135657,137310
29249,120945,123589
23179,73695.1,76590.2
3079,-8488.52,-6543.54
8313,96572.5,95394.7
28838,135036,135556
32517,110631,109980
8421,43937.2,45483.8
14145,90258.6,86007.7
5991,-4827.14,-1950.89
1969,10157.8,4695.9
21839,29161.7,32465.1
24308,43228.5,44797.5
16565,99575.5,103119
23762,116223,114736
19473,121519,118446
23681,55095.7,54787.8
21970,115559,115624
23147,106488,101521
27053,132925,132432
22708,126889,123298
6508,91498,89838.9
16715,56396.5,52064
4429,59966.2,59932.2
31066,116678,115742
27689,93962.9,98829.2
14663,25183.4,27359.8
11771,13668,16242.9
5541,39719.9,38047.1
16259,116684,111993
18631,41435.5,39358.1
23572,52196.2,52627.2
2514,60276.7,62107.1
10966,32286.7,32284.3
25988,134011,127377
18170,44933.1,44107.8
28168,127000,122328
22199,30564.5,33110.3
655,2789.06,6821.4
3850,-3422.61,-4227
13444,69861.1,70249.3
12936,76088.2,76959.2
16278,107258,105931
19406,82251.1,81833.8
29427,56400.2,56106.7
10313,8592.88,8813.69
7523,54149.8,54576.6
32371,108595,108184
23327,59630.3,58321.3
17073,53946,54282.2
23461,121592,124864
2173,70404.5,70817.6
9934,14855.5,8361.42
31102,93681.4,87687.9
25587,126787,128099
31417,119193,122384
31463,88917.6,87481.3
6153,87606.7,89903.8
26126,43527.4,41140.7
20595,119240,115314
1495,73489.3,73912.9
29213,133321,136081
2406,-7957.56,-10759.2
27370,124590,125039
23859,105815,108259
23305,46832.1,44539.9
22496,44323.4,48206.4
24833,111037,111247
24223,104094,106216
4852,14752.1,13010.8
17879,26867,25170.4
30519,65919.8,65123.1
6126,78624.2,80515.8
7793,4966.49,2908.68
31585,58179,58623.6
21465,35468.4,30416.3
31371,141627,139862
15444,72190,72678.1
17107,32314.5,32149.4
17271,99549.3,96214.9
24087,90008.8,91048.5
28099,127979,129966
16519,68531.9,70762
8596,54178.9,51552
5715,44705.9,43375.7
17552,33701.9,37908.1
22492,49820,50713.2
14753,102722,92587
8257,65575.6,67289.9
27590,46084.9,41290
24959,98968.1,95716.5
13357,103244,107115
10886,90806,90949.6
7809,7127.59,6503.18
5865,70229.6,66962.6
