x1,x2,x3,x4,x5,ytrain,yans
30851,17629,17060,5501,6738,40769.2,38993.5
11746,32377,22158,28081,4949,25279.4,27347.7
17837,22407,12103,10322,959,40668.1,43765.3
1915,15659,4255,21289,17804,43838.1,43635.9
11852,10883,28645,6492,30993,145117,148184
10971,13104,20420,27964,16234,56131.7,59479.6
31886,20425,1300,11121,11278,-17663.8,-15280
15307,20931,4735,4559,13056,47323.6,42480.8
1789,25995,30403,18209,27106,153887,152709
9792,8883,31331,10022,29848,73669.7,70820.8
900,22953,21615,6828,22968,9832.45,9439.92
1784,8446,2763,3640,18475,88811.9,90741
31122,969,5456,28136,9097,-17248.3,-10527.4
20377,763,9938,4937,20510,59322.4,56917.9
13409,4864,478,20031,12958,46865.5,47343.1
11183,1508,16186,12997,21299,131044,130603
13224,29754,22308,8500,2186,19292.9,25300.9
26667,5578,16150,9638,8141,83883,88441.6
26695,26809,7603,20487,10419,80563.3,78939.7
25955,23082,15999,16370,3322,101113,101578
23467,4199,2357,11639,22942,43074.9,41764.4
31642,3780,25751,1302,3559,85141.6,82189.8
1020,16851,29434,32428,8339,63566.4,60554.8
17555,29030,16039,16676,2719,30692.6,29554.7
19535,14858,28903,17110,17766,109339,110556
205,16575,14370,17215,18760,43325,45960
3963,2219,31667,257,10069,131489,127006
23883,7555,24515,21695,13635,48598.6,53185.8
15677,12528,23136,6700,2404,-7625.34,-6602.85
18199,26201,20528,2507,19913,2291.2,5995.6
27852,22137,28226,28073,2975,49817.3,45618.4
19434,12404,30403,23421,3085,111087,109351
3344,1311,21022,6221,6183,30241.1,26119.2
21397,6601,8550,28886,12514,52973.4,55613.3
535,17689,22564,19196,28153,77384.7,73906.6
21540,12077,17571,25340,13425,70867.9,73969.8
8321,18745,7628,13198,30919,104943,106096
4819,20471,23901,29350,5776,16565.6,16444.8
27380,11021,31205,19242,7268,84975,83257.2
7752,10704,15818,24471,7342,-5745.46,-5353.49
2782,26913,18514,8067,21394,30426.5,33923.6
692,27344,2980,12447,12919,70310.5,70179.9
1286,17856,22607,26782,19756,28261,28574.7
22212,27941,17840,2424,13463,23424.5,29729.6
29634,18653,21805,776,24581,25813.8,27012.1
14481,14036,24837,32118,31049,86796,89959.2
27593,5645,14053,18086,3322,-1182.1,1703.91
13287,334,703,28908,149,41427,43026.5
28160,4028,28415,15492,10238,109051,109867
26529,26610,6405,24742,26215,38480.6,37015
14249,29441,28560,31313,29742,25285.9,29199.1
9703,10681,11901,7671,2794,43847.6,48458.7
13281,17338,9575,30826,21553,117971,119123
19353,27030,21935,1825,31175,96108.2,94909.3
5205,5853,23449,8089,30573,81471.1,82938.5
13604,23126,1513,20264,30520,106077,102907
31888,6433,3603,7681,30170,15758.2,8754.81
7061,5633,18835,21833,21014,21984.6,22961.9
595,10848,16856,24259,26487,79962.3,81270.4
21164,22027,15907,11183,15426,102148,103126
24275,6769,23828,22118,434,-4454.21,-6616.68
26935,10458,12298,3615,1823,60773,66156.1
22485,4677,32300,17925,29756,63622.3,58954.3
7936,27238,8528,31918,18419,72427.1,66407.3
29949,3203,18546,12752,28709,71548.5,69092.7
4111,259,22461,17339,10348,9209.64,7414.91
21708,776,22060,7015,18224,91601.4,89177.9
27414,31891,14270,16845,4509,62951.8,55448.3
13857,13034,19202,12051,14018,67394,66142.9
6460,1454,17255,1277,1067,84369,81143.9
24123,7918,12060,2797,2268,72176.5,73843.6
30624,23438,8516,13586,24196,111579,114533
14473,22683,6773,10601,3828,54158.5,54593.6
14161,17073,9431,31875,6741,49067,50875.3
13519,8773,6436,21747,26038,58927.9,57715.4
13964,2970,749,4593,15516,89286.3,88327.9
20839,16590,25778,28782,15856,117829,118828
15995,4119,13882,29916,24587,53345.3,54144.3
15021,25065,25533,24792,26163,59069,55952.7
4813,32498,11478,13216,30608,80271,81297.2
17868,25636,10343,3690,20975,66118.1,70576.9
15585,22777,13719,30203,14145,85599.3,88430.7
7307,8201,12140,22496,11802,14753.7,18234.3
602,28607,23638,24237,3076,51178.5,53028
215,7691,15579,212,2206,35869.3,36819.6
5965,21900,1692,28655,16031,-3820.81,-4319.5
29188,31529,12468,11348,30493,87794.3,84773.1
26228,20299,15965,18899,23836,113664,114173
815,11872,23814,26388,21204,73611,72048
19978,19580,16025,9938,23973,51775.2,59291.9
10534,31592,6214,12525,23204,25473.7,26233.7
32301,32373,5663,14858,12350,36475.6,32911.2
32691,13140,18917,27529,10628,77983.1,77915.1
19981,12153,7884,21504,12559,-5672.85,-9193.71
20813,516,21628,9329,16106,91730.9,96958.1
28455,17254,11251,17887,13077,78877.1,76923.1
22897,32657,22536,27340,10226,4873.3,11282.9
29272,10000,16604,12426,15225,22400.1,21305.6
6453,7964,8198,21916,31563,123731,121733
10394,12419,26742,5124,4056,91944.8,85072
30422,28830,31854,7477,7979,60506.4,56594.3
6556,25021,31145,23787,32323,98749.3,100719
5195,4533,4580,17218,2013,-11227.5,-8574.72
9370,28836,16373,10536,21450,118124,121329
7717,10625,11412,18076,5808,22706.5,19179.3
29727,14911,13891,23035,24248,59641.6,57898.6
6981,30209,8853,23731,19519,23033.2,20702.1
19352,11395,21003,6409,11266,42213.7,39372.1
20268,21924,9673,12385,28274,37698.5,38473.9
28127,2348,22329,1826,31596,91022.7,95238.6
23539,26077,23182,18015,25007,72316.1,68420.9
32295,32120,24966,11976,15468,101045,98094.8
20018,22522,28612,29103,5636,33667.1,32314.7
22773,13766,19989,22990,21987,101993,106790
27733,3993,7662,18108,23647,112860,113740
2305,8548,2192,24702,5393,-19665.6,-16354
21556,2660,11897,18942,3340,93091.9,93752.8
15420,23054,294,16935,29817,81636.7,84509
29935,1789,18801,16229,28682,90286.3,90479.5
1867,25580,19725,8717,2453,78298.1,77280.9
6226,29007,5930,4568,8444,24006.6,22361.9
27187,3608,14718,28930,24703,44573.2,44956.3
18010,21642,5284,22149,963,92420.1,91757.3
30486,28905,31040,27450,28415,108886,109706
9861,1951,7355,1503,7168,35698.8,33771.2
17441,11934,7995,29461,9378,48213.8,49705.5
28188,1790,27993,13429,2319,49144.8,46579.5
1062,1053,23730,1273,958,62279.9,64837
14228,1745,10056,28684,22841,4293.78,7736.88
19832,13016,2059,21867,12178,103421,105124
7866,19228,16474,31137,10804,101382,100848
19704,10791,22869,29192,1513,46560.8,48885.2
32327,20317,27385,29498,29225,110813,110777
29565,25996,7147,18200,16097,112694,113049
32524,19882,25442,20657,9168,80651.2,84610.7
9727,1722,24805,1729,15303,72673.6,69444.7
7643,21851,12822,31971,31086,46521.9,48125.4
11558,5474,5169,27694,13866,113223,112695
13521,27579,5194,16614,23982,6143.18,10277.9
7983,21514,18064,1065,29328,54965.3,52667.8
15798,13671,11864,8490,30388,89105.7,89524.2
22341,4219,6347,22000,1651,43950.2,38954.7
16004,30000,16769,9410,5847,56017,52785.3
20414,3977,2263,19022,14195,49770.5,52312.7
28252,21959,9600,25883,6117,20078.9,18697.2
28900,32579,32711,21574,2518,61776.6,63639.6
28783,1403,4031,26861,14565,63062.2,66357.6
11303,2001,30645,30160,20184,48506.9,48024
21411,14283,3371,15152,19364,-4820.6,-5275.17
7152,29316,29460,5234,30556,119123,121990
10495,13988,20731,30548,9885,60223.7,60499
27248,16354,23295,31934,11752,76142.7,74090
18468,23926,27109,13845,14587,73221,73918.4
1562,14524,16519,16642,21290,79159.6,80831.1
4184,12943,24730,29333,6589,35026.3,34615.1
14510,23437,32012,7845,31308,98401.7,99280
28146,26460,1405,13741,18513,68772.6,66779.8
7675,20145,22562,5895,32480,56625.4,58898.5
30505,26236,6379,9624,25620,38213.5,36667.3
18886,2353,15767,15332,21556,33292.2,31079.5
24719,20172,20633,4694,12703,55242.8,55135
14456,32579,15505,9349,20031,90404.4,86536.6
10434,23760,21969,19328,10193,102474,100464
31863,7335,4322,26691,28313,57578.1,54980.9
31773,24623,907,2666,17380,62536.3,65840.3
2662,1666,27127,9259,17419,30524,27930.1
17509,276,14528,5058,23325,8417.93,13209.1
8342,20344,3868,19652,14787,66725.1,67050
28114,22961,21092,30215,22999,73794.1,73305.5
6767,19458,30441,10820,23345,104755,104908
29147,21052,8683,1683,10989,84865.4,85495.5
7834,23127,30725,11449,9230,109576,109300
431,21023,18504,1297,12252,89854.8,89709.9
3893,2156,29624,5870,42,67036.8,64049
1352,18219,4796,11657,4370,23607.5,22940.3
1369,23499,20177,8728,13546,111429,110133
24946,19473,7681,2933,3899,53473.8,49788.8
32181,27222,19444,395,7840,8324.8,5345.56
26177,26997,28038,9339,12692,66350.6,65299.2
16914,16429,29260,25868,1570,73609.3,71520.5
14537,6474,8152,8113,653,8684.11,9328.09
7152,3669,11822,4471,26448,114939,118767
19996,27236,18039,30378,21310,14243,15466.9
1708,7891,21821,13006,24416,60991.9,60726.2
29386,29277,30368,3986,1912,71596.5,67149.5
31686,24145,15870,30713,12848,113334,111898
12679,13886,14801,27683,1914,42371.5,42095
8765,16523,15117,10164,30702,35284.2,35687.4
1185,26258,26645,28478,29084,66851,66721.3
12835,11289,5191,32636,8402,61731.7,57275.8
26974,18886,31578,11108,21856,122294,122799
20431,17228,7336,8327,8895,25983.7,24468.2
31113,2056,25189,18035,29390,20312.2,24023.3
3678,6968,20919,25600,25865,116180,112169
28343,19969,4882,21311,31755,69207.7,68751.5
16224,3881,6564,30491,26799,69922.4,63979.6
13310,30748,26380,8206,31876,136816,135210
17886,11784,18323,26828,20427,27048.1,27560.9
15935,15932,31525,28925,8236,106169,106337
23848,4231,6562,11802,21767,29090.2,28884.4
6194,14347,10470,32720,28306,50994.3,54069.7
14336,2566,31410,24422,3159,107555,106912
14026,7244,4897,30405,30946,122928,121534
6944,27536,499,24609,30789,56410.9,56301.7
5054,25044,29057,605,18197,89186,91196.4
11831,18278,1223,5061,11160,33004.3,33623.9
1831,30486,7274,5692,20426,57882.3,56543.7
16577,7401,9085,1551,25883,84358.1,79999.7
13978,11618,8625,11142,18349,107176,107830
15474,24552,6116,20934,25546,130345,127759
32562,18255,13291,9070,26707,7248.17,6907.28
1290,15264,17629,26778,11191,54551.5,56237.2
20816,26088,24935,9930,17391,94386.9,96469.9
9667,4330,10301,30686,10333,81542.1,82961.9
22573,26246,32015,25581,8789,44880.8,49303.2
30406,20585,27853,20773,5955,72581.1,67094.8
19566,13196,21187,32280,3355,14490.5,13401.4
26943,17599,43,19215,32279,54555.4,58022.3
18513,9312,29168,28217,27618,36142.6,35560.8
30476,30219,20681,19918,12717,40802.9,38957.4
11578,23880,23657,2776,12043,109631,112011
23329,22336,17010,30,12158,68245.7,67620.5
30113,15907,3279,32096,22109,69490.8,70495.1
18952,14101,3055,7372,20904,64684.9,63659.9
31658,26383,24338,9514,29293,146733,144748
28211,18849,7877,11780,17782,67580.7,62945.4
7167,15479,16069,23784,25290,106316,101040
506,23767,549,4857,14068,23468.7,23213.7
32148,12333,27236,21870,22578,104534,105928
4463,14727,15495,7587,26663,30025.3,27415.5
31362,31593,26553,20714,22885,73969.7,74336.7
18557,9102,4991,4523,30939,65089.2,62817.9
31523,30193,17668,3077,583,-13310.5,-10706.2
17890,12120,8148,10939,3106,8503.58,3941.65
23560,24754,17299,7809,16503,6326.23,2868.1
18954,2015,993,24521,19197,14240.9,16983.7
139,24207,23530,9047,15748,80309.3,80359.9
20691,6098,3265,10780,4037,-5727.58,-4471.78
20232,1080,176,6243,18021,56770.7,59924.9
18365,8584,15073,31259,23630,75689.6,78264
20734,28736,27894,12310,8419,15918.7,14166.1
11810,31969,11489,2334,11485,34813.6,33353.2
24747,20178,29590,21454,13067,89894.5,86846.9
4952,16211,16368,12002,21598,82359.8,77629.6
32480,6316,193,25538,30195,59994.3,58052.1
9971,20907,31497,6735,25227,92125.5,90437.9
28444,21329,7146,27046,13385,124729,122329
31110,14411,5817,6314,13017,32780.1,29311.9
23863,10379,1974,1390,24204,15775.2,15918.8
12429,26094,14677,17261,15209,40766.8,35827.8
26396,26044,28319,26589,6621,88644,83947
24163,9779,24522,19549,5456,119311,117096
15974,26504,11874,17603,27589,23361.6,25045.9
30589,21644,30060,149,5102,111313,112311
219,13532,6513,22292,21617,16665,19178.8
4154,32053,24947,20121,10039,44466.2,46380.6
13339,9319,15625,27459,6692,60943.4,68102.7
15104,356,24322,28858,17679,107549,106888
20483,27129,13203,30849,19445,120059,119663
5262,13528,23788,9284,16431,32087.2,33497.1
17543,25960,5754,12241,26390,80234,79835.9
23712,31332,29852,24409,22313,116436,114786
15126,4836,4005,8210,24879,105560,104954
29532,30262,21436,4703,29830,122462,122337
18638,7403,10790,12398,29599,62184.9,61514.4
18462,20446,19096,32619,8476,27088.7,26279.9
11771,23095,8938,20176,11922,75526.9,72775.4
17567,876,8534,24856,7165,74576,74742.3
26815,1622,28013,22086,26707,50344,52975.8
6033,14360,28781,19356,30649,68106.7,70165.7
7125,20953,13752,29062,23629,112668,111091
1046,19538,3334,13860,4811,102564,101672
26566,3893,12344,10220,3717,25029.9,27459.9
6093,4648,14384,16316,20831,86693.4,80356.9
9236,21446,20784,26531,7076,28587.8,31463.5
28484,25708,14349,23116,14560,102431,105606
14111,28832,24782,19938,21184,106675,107721
4359,7168,25689,24435,482,57946.8,64508.7
28367,15629,7728,13918,7556,73130.3,76430.1
29110,20002,3080,32326,29547,75458.4,73303.1
333,23779,4832,19805,9332,91729.8,89795.1
30647,28613,32709,15930,29357,117007,118537
5201,1819,10631,3097,6226,26588.8,27043.1
25481,20269,3479,21191,13471,86467.2,89881.8
8908,25945,24040,15688,26355,98733.6,94382.8
27071,7270,25597,31879,31528,133104,129593
9203,824,16745,30729,12549,66202,67705.9
7724,16979,14140,2007,19891,54802.8,58750.6
17411,31898,26289,31112,26524,51304.8,44151.8
7115,28010,12726,28233,15709,37623.2,36559.7
7723,15440,24611,31252,23413,26674.1,29782.7
11107,6741,16513,1894,3881,33834.9,35991.6
2173,14550,10296,6271,3414,92145.9,93079.6
6905,13834,16281,24213,10967,98798.1,91745.1
30179,17141,22544,20219,1524,51674.4,50573.1
4749,2597,30047,32541,31569,138393,136329
1882,14978,20403,9940,13633,52406.2,52127.5
1722,13185,17222,9375,5580,38847.4,39637
27916,26530,13516,7354,9244,-4176.36,-6346.02
2088,1629,476,3447,3854,34974.9,39116.5
257,23346,16368,28019,28841,42002.1,43135.3
9977,23200,14484,32236,29308,79947.5,79610.8
24692,10050,1449,25389,27880,20188.8,17096.1
916,5102,22004,9745,25817,77030.2,75505.5
1560,2247,4065,17872,6204,61842.2,61670.4
635,9383,19228,25030,11482,87230.4,82707.9
22229,19954,1376,21749,24582,68292.9,72550.1
32533,6166,1468,319,13828,44743.3,41235.2
951,28875,6261,16497,26750,73697.2,75305.2
22919,12112,17910,16881,13930,25023.6,24179.7
26415,5124,21258,31899,26220,88830.4,90086
26140,7573,18882,10977,32321,64252.6,61347.6
26841,24602,26027,8621,7034,61731.5,63611.8
10440,17453,19907,27806,12395,104564,105602
19032,14661,12367,20980,8746,47669.5,46561.9
30151,17185,952,1141,17763,17522.6,13876.5
22804,31427,7906,30895,13243,71529.9,70876.9
6255,6965,26860,926,22070,75422.4,78044.1
11219,25216,30942,9157,16769,108063,106519
5031,18199,27473,20078,21349,101807,104210
8330,12334,14964,21695,27772,133481,128064
31646,27803,6698,15577,3047,105004,102580
3551,15684,18205,31144,26931,86482.5,86157.8
24258,25716,18284,3269,21161,58661.3,57445.4
23840,3968,4228,23746,796,45423.3,46377.1
17410,9696,4423,24575,13627,25986.1,19722.6
21712,11747,31266,21039,2586,29473.7,31137.9
32474,29957,22385,23247,9347,111410,108882
4335,24636,8468,19711,19925,109529,107450
3520,22056,13861,13693,14522,101979,101060
19875,3004,4324,24903,13820,88128.9,89862.6
30189,3292,20730,590,27639,113441,117045
4601,9004,8540,7973,21422,71722.2,69758.8
10131,9682,4606,23220,21271,59169.1,60417.9
17358,12219,3755,13024,18334,51800.2,50594.6
30718,772,5556,27084,4800,52176.1,56449.7
2846,24448,9303,24715,22959,73726.7,75764.1
15156,27972,23274,12134,7892,54581.5,60893.1
31317,22815,23759,21964,29209,138363,139886
3347,7030,1413,11813,19603,46976.9,38580
591,24629,29344,31416,6485,72282.2,68690.5
31227,16133,9639,20594,29739,37642.5,38128.9
7204,11387,23967,29415,2922,69797.5,70313.7
384,17996,4335,31587,23714,88165,89777.9
6146,17849,25981,29221,5191,79460.9,80752.5
29125,30991,406,21442,1323,79116.9,77381.8
30617,20737,9375,29814,9806,69237.6,67645.5
26724,10293,28596,30927,8548,56269.1,59611.8
29670,4046,22842,24383,14663,75187.8,77694.7
28182,12643,770,14721,23071,72282.8,71693
6497,28668,2040,8657,20301,63289,61147.9
13426,24618,8124,23622,10900,70129.7,68142.2
4825,941,2744,9648,20076,8507.43,6649.28
2431,4574,32678,18067,4660,45493.6,40945.3
6790,6812,32554,21317,277,65353.4,67532.9
10994,15968,4149,30922,23928,61099.2,56055.7
27160,4716,29767,11743,21647,73881,72080.9
21315,30541,366,15423,3164,18423.7,17138.8
13767,23030,772,8756,9226,40684.5,39660
13576,24702,7419,23643,27493,37533.9,36970.5
5046,9123,32177,9398,22532,145289,146107
11575,26557,13182,8496,23662,46130.2,53794.1
30760,27980,25303,14720,11548,12153.2,8742.57
21301,26384,15928,20741,7809,106348,107187
30800,26698,5017,1445,25227,55069.6,52736.3
17896,13334,19826,3996,12432,68213.5,63731.9
8394,31371,17127,10792,12249,73995,75596.8
14108,14397,4172,21819,16585,64397.5,66521.6
10752,6631,31236,29413,647,97778.5,100947
21248,22760,16613,15555,2775,117897,117019
1022,13588,14371,26673,30660,61133.9,60563.7
18312,950,6128,24420,8532,47014.5,47751
25744,18918,28213,8191,7022,26460.8,25640.4
28651,29317,11573,11677,29485,53789.6,55036.7
1430,16061,13591,21448,31974,86946.2,86115.7
4779,31728,26263,179,31703,96596.3,94614.2
26352,9545,27583,21133,29570,94038.2,95198.7
17591,22609,23942,19660,1396,48693.1,47688.7
32380,18199,15392,29350,18339,89232.5,89406.3
29353,30867,789,15165,18025,-16384.1,-11926.3
6635,20610,10454,15681,12991,64948.8,61492.3
22842,13142,21766,21977,32747,57406.7,51704.7
8582,11507,2783,15797,6096,54830.6,53580.8
26710,30259,14980,8007,10633,80745.1,80899.2
14359,16286,7655,14628,18197,123594,117043
14456,9245,11633,18846,13774,45657.4,49384.5
13194,9760,13041,9970,25348,71450.5,70675.4
28732,10046,15717,989,9822,43301.4,47456.7
27403,11940,11368,8481,25048,114882,118936
18500,19386,19413,24574,2625,4960.34,4391.25
10926,12664,21469,15252,32300,95593.1,92704.9
21986,2614,11523,28330,12095,123517,122373
4566,7741,14578,21442,629,36941.6,31682.2
31014,19494,12184,10973,22384,112236,112121
2306,22299,27215,1643,1634,11999.8,15682.2
18761,14626,32030,32516,13940,86373.8,83877.8
9389,30870,19598,7994,16999,63526.5,64982.7
12926,5075,24504,24141,26096,128248,129069
1618,31483,26756,5771,23807,57389.3,57018.5
15031,26176,19910,28743,30524,52385.8,50379.6
27108,17027,4430,7077,22123,77072.2,78490.7
7912,2171,14931,29190,22634,107200,110513
23862,17818,3078,20010,19184,52163.8,50922.4
16569,14845,8581,1892,32016,125290,129037
28704,31974,15901,14221,30960,39413.6,42644.3
15583,25913,10856,4122,12153,42998,43228.9
20332,26384,9371,24008,8008,51778.3,52897.3
3173,1575,5058,32699,11559,89264.9,89621.5
460,6737,17881,31406,12755,34988.7,29832.7
22438,24539,2012,1255,18897,59006.9,60802
13672,14417,16505,3982,23828,107694,111006
12253,610,29538,19239,22075,86609.2,86095.1
1482,11495,23967,17148,12105,83407.4,81878.7
19556,27000,9665,9293,1185,21732.4,25993
11562,32429,29116,18170,19572,120018,122887
15130,1498,26033,14680,2699,121868,121483
364,12425,11879,32738,9246,87621.3,88034.3
16272,7742,21204,22562,24636,86031.5,87701
15441,21913,8474,22713,743,38909.1,41560.8
29416,29240,30082,23142,18466,111540,107785
12195,5423,17873,12238,24349,108129,109580
9869,14479,20549,19428,19700,78913.6,78429.5
31086,686,8661,7893,14055,20350.4,18174
9773,17367,12947,12452,13144,110899,112892
24951,28052,6719,9195,4048,17458.7,16098.3
18839,6989,700,27054,1096,35551.5,34907.8
4251,14321,31475,27921,29367,72048.1,72000.4
25968,31545,17716,1458,26519,63531.4,68028.4
7096,26135,13861,20014,27754,40572.4,46267.5
8670,18290,24985,7278,4671,60827.1,59411.9
14156,2130,6571,18834,31354,35038,36887.5
8343,21429,6696,30423,8800,63239.7,62110.6
9716,26590,24222,7572,11523,80612.8,76550.6
14322,20708,26748,2902,29461,84441.7,84105.8
25446,4728,24864,3521,31109,91806.1,92439.8
28401,31603,2764,3215,19598,42085,45340
32425,3134,18752,11435,4100,52769.5,54108.7
26208,9865,3847,17041,26901,89790.8,90957.8
22927,9660,19282,21357,19191,34377.2,31781.1
1397,16539,9592,29025,9691,66576,68277.3
26813,17496,13618,18000,23522,24031.6,18041.2
9370,16791,2784,32056,28359,67560.3,70305.8
26311,25972,3922,21045,29064,119678,117866
8009,26571,31267,7156,5793,43693.3,39597.5
1580,22789,31613,1209,4623,65622.9,69588.1
15901,4143,24570,1157,26955,95962.6,89959.4
